"waluta","cena","Oferta od","Kategoria","Marka pojazdu","Model pojazdu","Wersja","Generacja","Rok produkcji","Przebieg","Pojemnoœæ skokowa","Rodzaj paliwa","Moc","Skrzynia biegów","Napêd","Spalanie W Mieœcie","Typ nadwozia","Emisja CO2","Liczba drzwi","Liczba miejsc","Kolor","Rodzaj koloru","VAT mar¿a","Kraj pochodzenia","Bezwypadkowy","Serwisowany w ASO","Stan","Mo¿liwoœæ finansowania","Faktura VAT","Leasing","Op³ata pocz¹tkowa","Miesiêczna rata","Liczba pozosta³ych rat","Okres gwarancji producenta","Wartoœæ wykupu","Pierwsza rejestracja","Numer rejestracyjny pojazdu","Zarejestrowany w Polsce","Pierwszy w³aœciciel","Filtr cz¹stek sta³ych","Spalanie W Cyklu Mieszanym","Spalanie Poza Miastem","Homologacja ciê¿arowa","Gwarancja dealerska (w cenie)","Zarejestrowany jako zabytek","lub do (przebieg km)","Uszkodzony","Kierownica po prawej (Anglik)","Tuning"
"PLN","237 321","Firmy","Osobowe","Audi","Q5","40 TDI Quattro S tronic","FY (2017-)","2021","5 km","1 968 cm3","Diesel","204 KM","Automatyczna","4x4 (sta³y)","6,10 l/100km","SUV","139 g/km","5","5","Czerwony","Metalik",NA,NA,"Tak",NA,"Nowe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","233 383","Firmy","Osobowe","Audi","Q5","40 TDI Quattro S tronic","FY (2017-)","2021","5 km","1 968 cm3","Diesel","204 KM","Automatyczna","4x4 (sta³y)","6,10 l/100km","SUV","139 g/km","5","5","Bia³y",NA,NA,NA,"Tak",NA,"Nowe",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","460 050","Firmy","Osobowe","Audi","Q8",NA,NA,"2021","5 km","2 967 cm3","Diesel","286 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"Kombi",NA,"5","5","Inny kolor","Metalik",NA,"Polska","Tak",NA,"Nowe","Tak","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","77 900","Firmy","Osobowe","Audi","A3",NA,"8V (2012-)","2018","45 700 km","1 598 cm3","Diesel","116 KM","Manualna","Na przednie ko³a",NA,"Sedan","104 g/km","4","5","Bia³y","Metalik","Tak","Niemcy","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","311 168","Firmy","Osobowe","Audi","Q5",NA,"FY (2017-)","2021",NA,"1 968 cm3","Diesel","204 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"SUV",NA,"5","5","Szary",NA,NA,"Polska","Tak",NA,"Nowe","Tak","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","11 900","Firmy","Osobowe","Audi","A4","Avant 2.0 Multitronic","B6 (2000-2004)","2001","142 000 km","1 984 cm3","Benzyna","130 KM","Automatyczna","Na przednie ko³a","11 l/100km","Sedan",NA,"5","5","Srebrny","Metalik","Tak",NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","49 999","Firmy","Osobowe","Audi","Q5",NA,"8R (2008-2016)","2009","154 300 km","1 984 cm3","Benzyna","211 KM","Automatyczna","4x4 (sta³y)",NA,"SUV","199 g/km","5","5","Srebrny","Metalik","Tak","Niemcy","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","37 900","Osoby prywatnej","Osobowe","Audi","A3","2.0 TDI Sportback DPF",NA,"2012","193 600 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","5,50 l/100km","Kompakt",NA,"5","5","Srebrny","Metalik",NA,"Niemcy","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"null",NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","25 400","Firmy","Osobowe","Audi","A3","1.4 TFSI Ambition","8P (2003-2012)","2008","148 000 km","1 390 cm3","Benzyna","125 KM","Manualna","Na przednie ko³a","7 l/100km","Kompakt","132 g/km","3","5","Czarny","Metalik","Tak","Niemcy","Tak","Tak","U¿ywane","Tak",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","18 700","Osoby prywatnej","Osobowe","Audi","A3","1.6 Ambiente","8P (2003-2012)","2007","264 000 km","1 595 cm3","Benzyna+LPG","102 KM","Manualna",NA,"10 l/100km","Kompakt",NA,"5","5","Srebrny",NA,NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"12/06/2007",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","17 900","Firmy","Osobowe","Audi","Cabriolet",NA,NA,"2004","259 000 km","1 800 cm3","Benzyna","163 KM","Manualna","Na przednie ko³a",NA,"Kabriolet",NA,"2","4","Niebieski","Metalik","Tak","Niemcy",NA,"Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","205 000","Firmy","Osobowe","Audi","A4",NA,"B9 (2015-)","2021","10 km","1 984 cm3","Benzyna","149 KM","Automatyczna","Na przednie ko³a","7 l/100km","Sedan","131 g/km","5","5","Szary","Per³owy",NA,NA,"Tak",NA,"U¿ywane","Tak","Tak","Tak",NA,NA,NA,NA,NA,NA,"null",NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","39 900","Firmy","Osobowe","Audi","TT","Coupe 3.2 Quattro","8J (2006-2013)","2007","292 452 km","3 189 cm3","Benzyna","250 KM","Manualna","4x4 (do³¹czany automatycznie)","12 l/100km","Coupe","247 g/km","2","4","Srebrny","Metalik",NA,"Szwajcaria","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","211 375","Osoby prywatnej","Osobowe","Audi","Q3",NA,NA,"2021","1 350 km","1 498 cm3","Benzyna","150 KM","Automatyczna","Na przednie ko³a",NA,"SUV","134 g/km","5","5","Czarny","Metalik",NA,NA,"Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"15/12/2021","WE4X793","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","179 000","Firmy","Osobowe","Audi","Q7",NA,"II (2015-)","2017","35 000 km","3 000 cm3","Benzyna","333 KM","Automatyczna","4x4 (sta³y)",NA,"SUV",NA,"5","7","Czarny","Metalik",NA,"Stany Zjednoczone",NA,"Tak","U¿ywane","Tak",NA,"Tak",NA,NA,NA,NA,NA,"01/01/2017","GDA 42477","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","255 000","Firmy","Osobowe","Audi","RS3",NA,NA,"2019","31 556 km","2 480 cm3","Benzyna","400 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"Sedan",NA,"4","5","Niebieski","Metalik","Tak","Polska","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,"31/10/2019",NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","10 700","Firmy","Osobowe","Audi","A4",NA,NA,"2001","220 000 km","1 984 cm3","Benzyna","130 KM","Manualna","Na przednie ko³a","11 l/100km","Sedan",NA,"5","5","Szary","Metalik","Tak","Niemcy","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"16/07/2001","KTQN14",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","169 000","Firmy","Osobowe","Audi","A5",NA,"F5 (2016-)","2018","40 000 km","1 984 cm3","Benzyna","190 KM","Automatyczna","Na przednie ko³a",NA,"Sedan",NA,"5","5","Szary","Metalik",NA,"Polska","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WE315VT","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","161 000","Firmy","Osobowe","Audi","Q5",NA,"FY (2017-)","2021","12 398 km","2 000 cm3","Benzyna","261 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"SUV",NA,"5","5","Czarny",NA,NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","230 300","Firmy","Osobowe","Audi","Q5",NA,"FY (2017-)","2022",NA,"1 968 cm3","Diesel","204 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"SUV",NA,"5","5","Szary",NA,NA,"Polska","Tak",NA,"Nowe","Tak","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","461 300","Firmy","Osobowe","Audi","e-tron",NA,NA,"2021","5 km",NA,"Elektryczny","408 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"Kompakt",NA,"5","5","Bia³y","Metalik",NA,"Polska","Tak",NA,"Nowe","Tak","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","5 999","Osoby prywatnej","Osobowe","Audi","A3",NA,"8L (1996-2003)","1999","291 332 km","1 781 cm3","Benzyna","125 KM","Manualna","Na przednie ko³a","7 l/100km","Kompakt",NA,"5","5","Zielony",NA,NA,"Niemcy","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2017",NA,"Tak",NA,NA,"6 l/100km","55 l/100km",NA,NA,NA,NA,NA,NA,NA
"PLN","34 600","Osoby prywatnej","Osobowe","Audi","A6","4.2 FSI Quattro Tiptronic","C6 (2004-2011)","2007","203 270 km","4 163 cm3","Benzyna","350 KM","Automatyczna","4x4 (sta³y)","15 l/100km","Sedan",NA,"5","5","Szary","Metalik","Tak","Niemcy","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13 l/100km",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","47 000","Osoby prywatnej","Osobowe","Audi","A5",NA,"8T (2007-2016)","2009","227 000 km","2 967 cm3","Diesel","245 KM","Automatyczna","4x4 (sta³y)",NA,"Coupe","149 g/km","2","4","Niebieski","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"02/01/2009","GA334JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","15 600","Osoby prywatnej","Osobowe","Audi","A4","Avant 1.8T","B6 (2000-2004)","2003","375 000 km","1 781 cm3","Benzyna","190 KM","Manualna","Na przednie ko³a","11 l/100km","Kombi",NA,"5","5","Czarny","Per³owy",NA,"Szwajcaria","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"05/11/2003","null","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","21 400","Osoby prywatnej","Osobowe","Audi","A4","Avant 1.8T Multitronic","B7 (2004-2007)","2005","338 000 km","1 781 cm3","Benzyna+LPG","163 KM","Automatyczna","Na przednie ko³a","11 l/100km","Kombi",NA,"5","5","Niebieski","Metalik",NA,"Polska","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"15/02/2005","ST0760T","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","17 500","Firmy","Osobowe","Audi","A4",NA,"B7 (2004-2007)","2006","241 000 km","1 781 cm3","Benzyna","163 KM","Automatyczna","Na przednie ko³a",NA,"Kombi",NA,"4","5","Niebieski","Metalik","Tak","Niemcy","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"22/03/2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","29 900","Osoby prywatnej","Osobowe","Audi","A4","2.0 TDI","B8 (2007-2015)","2008","222 000 km","1 968 cm3","Diesel","143 KM","Manualna","Na przednie ko³a","5 l/100km","Sedan",NA,"4","5","Szary","Per³owy",NA,"Niemcy","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","37 700","Firmy","Osobowe","Audi","A3","1.6 Ambition","8P (2003-2012)","2010","159 000 km","1 595 cm3","Benzyna","102 KM","Manualna","Na przednie ko³a","9 l/100km","Kompakt","164 g/km","5","5","Bia³y","Metalik","Tak","Niemcy",NA,"Tak","U¿ywane","Tak",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","44 000","Firmy","Osobowe","Audi","A3",NA,"8V (2012-)","2013","213 661 km","1 598 cm3","Diesel","110 KM","Manualna","Na przednie ko³a",NA,"Kompakt",NA,"5","5","Czarny","Metalik",NA,NA,NA,NA,"U¿ywane","Tak",NA,"Tak",NA,"262 PLN",NA,NA,NA,"11/12/2013",NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","239 900","Firmy","Osobowe","Audi","Q5","40 TDI mHEV Quattro S Line S tronic","FY (2017-)","2020","21 121 km","1 968 cm3","Diesel","204 KM","Automatyczna","4x4 (sta³y)","6 l/100km","SUV","139 g/km","5","5","Czarny","Metalik",NA,"Polska","Tak","Tak","U¿ywane",NA,"Tak",NA,NA,NA,NA,"30/11/2024",NA,"01/12/2020","PO5SH67","Tak","Tak",NA,NA,NA,NA,NA,NA,"120 000 km",NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","162 900","Firmy","Osobowe","Audi","A5",NA,NA,"2018","99 800 km","2 000 cm3","Diesel","190 KM","Automatyczna","Na przednie ko³a",NA,"Sedan",NA,"5","5","Czarny",NA,NA,NA,"Tak","Tak","U¿ywane","Tak","Tak",NA,NA,NA,NA,NA,NA,"01/03/2018",NA,"Tak","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","65 000","Firmy","Osobowe","Audi","A4",NA,"B8 (2007-2015)","2015","195 834 km","1 968 cm3","Diesel","150 KM","Automatyczna","Na przednie ko³a",NA,"Kombi",NA,"5","5","Szary",NA,NA,NA,"Tak","Tak","U¿ywane","Tak",NA,"Tak",NA,"387 PLN",NA,NA,NA,"09/06/2015",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","80 000","Firmy","Osobowe","Audi","A4",NA,"B9 (2015-)","2016","136 201 km","1 395 cm3","Benzyna","150 KM","Automatyczna","Na przednie ko³a",NA,"Kombi",NA,"5","5","Szary",NA,NA,"Polska",NA,NA,"U¿ywane","Tak",NA,"Tak",NA,"476 PLN",NA,NA,NA,"02/06/2016",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","18 888","Osoby prywatnej","Osobowe","Audi","A4",NA,"B6 (2000-2004)","2001","234 000 km","1 781 cm3","Benzyna","180 KM","Manualna","4x4 (sta³y)",NA,"Sedan",NA,"5","5","Szary","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","54 900","Osoby prywatnej","Osobowe","Audi","A3","1.6 TDI","8V (2012-)","2016","160 000 km","1 598 cm3","Diesel","110 KM","Manualna","Na przednie ko³a","4 l/100km","Sedan",NA,"5","5","Inny kolor",NA,NA,"Belgia",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2016",NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","30 500","Osoby prywatnej","Osobowe","Audi","A4","2.0 TFSI Multitronic","B8 (2007-2015)","2008","138 000 km","1 984 cm3","Benzyna","180 KM","Automatyczna","Na przednie ko³a","9 l/100km","Sedan","172 g/km","5","5","Czarny","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","109 900","Firmy","Osobowe","Audi","Q3","1.4 TFSI cylinder on demand S tronic",NA,"2017","84 350 km","1 395 cm3","Benzyna","149 KM","Automatyczna","Na przednie ko³a","7,10 l/100km","SUV","135 g/km","5","5","Czarny","Metalik",NA,"Polska",NA,"Tak","U¿ywane",NA,"Tak",NA,NA,NA,NA,NA,NA,"21/11/2017","WI931GN","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","24 900","Firmy","Osobowe","Audi","A6","3.2 FSI Quattro Tiptr","C6 (2004-2011)","2005","269 000 km","3 123 cm3","Benzyna","255 KM","Automatyczna","4x4 (do³¹czany automatycznie)","15 l/100km","Sedan",NA,"5","5","Srebrny","Metalik","Tak",NA,NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","9 500","Osoby prywatnej","Osobowe","Audi","A4","Avant 2.0","B6 (2000-2004)","2002","197 756 km","1 984 cm3","Benzyna","130 KM","Manualna","Na przednie ko³a","11 l/100km","Kombi",NA,"5","5","Niebieski","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","105 900","Firmy","Osobowe","Audi","A4","2.0 TDI Sport S tronic","B9 (2015-)","2017","160 451 km","1 968 cm3","Diesel","190 KM","Automatyczna","Na przednie ko³a","4 l/100km","Sedan","107 g/km","4","5","Bia³y","Metalik","Tak",NA,"Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","89 900","Osoby prywatnej","Osobowe","Audi","A4","Avant 2.0 TDI DPF clean diesel","B9 (2015-)","2016","120 000 km","1 968 cm3","Diesel","190 KM","Manualna","Na przednie ko³a","5,60 l/100km","Kombi","123 g/km","5","5","Bia³y",NA,NA,"Niemcy",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"09/09/2016","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","46 900","Firmy","Osobowe","Audi","A4","2.0 TDI","B8 (2007-2015)","2012","177 500 km","1 968 cm3","Diesel","177 KM","Manualna","Na przednie ko³a","5 l/100km","Kombi","126 g/km","5","5","Czarny","Metalik","Tak",NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"23/07/2012","WQ 470741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","122 889","Firmy","Osobowe","Audi","A6","Avant 1.8 TFSI ultra S tronic","C7 (2011-2018)","2017","83 000 km","1 798 cm3","Benzyna","190 KM","Automatyczna","Na przednie ko³a","7,10 l/100km","Kombi","137 g/km","5","5","Bia³y",NA,NA,"Polska","Tak","Tak","U¿ywane","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","417 420","Firmy","Osobowe","Audi","S5",NA,NA,"2021","5 km","2 967 cm3","Diesel","347 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"Kompakt",NA,"5","5","Zielony","Metalik",NA,"Polska","Tak",NA,"Nowe","Tak","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","22 400","Osoby prywatnej","Osobowe","Audi","A4","Avant 1.8T","B7 (2004-2007)","2007","298 500 km","1 781 cm3","Benzyna+LPG","163 KM","Manualna","Na przednie ko³a","11 l/100km","Kombi",NA,"5","5","Czarny","Metalik",NA,NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"29/03/2007",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","57 800","Osoby prywatnej","Osobowe","Audi","A4","2.0 TFSI Multitronic","B8 (2007-2015)","2014","90 117 km","1 984 cm3","Benzyna","224 KM","Automatyczna","Na przednie ko³a","7 l/100km","Sedan",NA,"5","5","Czarny","Metalik",NA,"Stany Zjednoczone",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2014","null","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","179 850","Firmy","Osobowe","Audi","A6",NA,"C7 (2011-2018)","2018","76 496 km","2 000 cm3","Diesel","190 KM","Automatyczna","4x4 (do³¹czany automatycznie)",NA,"Kombi",NA,"5","5","Srebrny","Metalik",NA,"Polska","Tak","Tak","U¿ywane","Tak","Tak","Tak",NA,NA,NA,"04/11/2023",NA,"31/10/2018",NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,"150 000 km",NA,NA,NA
"PLN","8 900","Osoby prywatnej","Osobowe","Audi","A4","Avant 2.5 TDI","B6 (2000-2004)","2002","274 918 km","2 496 cm3","Diesel","163 KM","Manualna","Na przednie ko³a","9 l/100km","Kombi",NA,"5","5","Niebieski","Metalik",NA,"Polska",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"17/10/2008","WK43080","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","70 000","Firmy","Osobowe","Audi","A6",NA,"C7 (2011-2018)","2013","134 975 km","1 968 cm3","Diesel","177 KM","Automatyczna","Na przednie ko³a",NA,"Kombi",NA,"5","5","Czarny","Metalik",NA,NA,"Tak","Tak","U¿ywane","Tak",NA,"Tak",NA,"417 PLN",NA,NA,NA,"27/05/2013",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","27 900","Firmy","Osobowe","Audi","A3","2.0 TDI Limousine quattro S tronic",NA,"2017","106 000 km","1 968 cm3","Diesel","184 KM","Automatyczna","4x4 (do³¹czany automatycznie)","5,60 l/100km","Kompakt",NA,"4",NA,"Srebrny",NA,NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","8 300","Osoby prywatnej","Osobowe","Audi","A3","2.0 TDI Ambition","8P (2003-2012)","2003","441 300 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","7 l/100km","Kompakt",NA,"3","5","Srebrny","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","134 675","Firmy","Osobowe","Audi","A1","35 TFSI S Line S tronic",NA,"2021","500 km","1 498 cm3","Benzyna","150 KM","Automatyczna","Na przednie ko³a","6 l/100km","Auta miejskie","117 g/km","5","4","Niebieski",NA,NA,NA,"Tak",NA,"U¿ywane","Tak","Tak","Tak",NA,NA,NA,NA,NA,"12/01/2022",NA,NA,NA,NA,"5 l/100km","4 l/100km",NA,NA,NA,NA,NA,NA,NA
"PLN","28 700","Firmy","Osobowe","Audi","A4","1.8 TFSI",NA,"2008","173 000 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","9 l/100km","Kombi",NA,"5","5","Srebrny","Metalik",NA,"Niemcy","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WRA6873A",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","105 780","Osoby prywatnej","Osobowe","Audi","S3","2.0 TFSI Quattro S tronic","8V (2012-2020)","2015","181 000 km","1 984 cm3","Benzyna","300 KM","Automatyczna","4x4 (sta³y)","8 l/100km","Sedan","159 g/km","4","5","Czerwony","Per³owy",NA,"Polska","Tak","Tak","U¿ywane",NA,"Tak","Tak","67 000 PLN","2 250 PLN","21",NA,"1 080 PLN","31/08/2018",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","41 900","Osoby prywatnej","Osobowe","Audi","Q7","3.0 TDI Quattro Tiptronic","I (2005-2015)","2006","257 000 km","2 967 cm3","Diesel","232 KM","Automatyczna","4x4 (sta³y)",NA,"SUV",NA,"5","7","Czarny",NA,NA,NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","14 000","Osoby prywatnej","Osobowe","Audi","S3","1.8T Quattro","8L (1996-2003)","2001","280 000 km","1 781 cm3","Benzyna","224 KM","Manualna","4x4 (do³¹czany automatycznie)","13 l/100km","Kompakt",NA,"3","5","¯ó³ty",NA,NA,"Szwajcaria","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"20/12/2001","TPICN07","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","39 900","Firmy","Osobowe","Audi","A3",NA,"8V (2012-)","2013","258 295 km","1 968 cm3","Diesel","150 KM","Manualna","Na przednie ko³a",NA,"Kompakt",NA,"5","5","Czarny","Metalik","Tak",NA,"Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"20/03/2013","ZGY 26938","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
